"variable" "mean" "activity" "subject"
"tGravityAccMag_mean" -0.532754757205108 NA 23
"tGravityAccMag_std" -0.56557562579215 NA 23
"tBodyAccJerkMag_mean" -0.58640067170914 NA 23
"tBodyAccJerkMag_std" -0.55872531418629 NA 23
"tBodyGyroMag_mean" -0.544207964433387 NA 23
"tBodyGyroMag_std" -0.541949073660753 NA 23
"tBodyGyroJerkMag_mean" -0.623412641977151 NA 23
"tBodyGyroJerkMag_std" -0.573942888021613 NA 23
"fBodyAcc_mean_X" -0.599080886430645 NA 23
"fBodyAcc_mean_Y" -0.548483208943548 NA 23
"fBodyAcc_mean_Z" -0.49021281618414 NA 23
"fBodyAcc_std_X" -0.633839114436559 NA 23
"fBodyAcc_std_Y" -0.554471679592177 NA 23
"fBodyAcc_std_Z" -0.474767543716048 NA 23
"fBodyAcc_meanFreq_X" -0.20872442068086 NA 23
"fBodyAcc_meanFreq_Y" 0.0297877248998253 NA 23
"fBodyAcc_meanFreq_Z" 0.0899843792518548 NA 23
"fBodyAccJerk_mean_X" -0.617521836605645 NA 23
"fBodyAccJerk_mean_Y" -0.628231338392742 NA 23
"fBodyAccJerk_mean_Z" -0.578870810235484 NA 23
"fBodyAccJerk_std_X" -0.635054351475538 NA 23
"fBodyAccJerk_std_Y" -0.636977610060753 NA 23
"fBodyAccJerk_std_Z" -0.627540367652688 NA 23
"fBodyAccJerk_meanFreq_X" 0.0173580639424731 NA 23
"fBodyAccJerk_meanFreq_Y" -0.124670179855 NA 23
"fBodyAccJerk_meanFreq_Z" -0.112528879362903 NA 23
"fBodyGyro_mean_X" -0.685136501518817 NA 23
"fBodyGyro_mean_Y" -0.497783811010484 NA 23
"fBodyGyro_mean_Z" -0.617685416736559 NA 23
"fBodyGyro_std_X" -0.779197054064516 NA 23
"fBodyGyro_std_Y" -0.50785054741371 NA 23
"fBodyGyro_std_Z" -0.644131036807258 NA 23
"fBodyGyro_meanFreq_X" -0.0251692798377688 NA 23
"fBodyGyro_meanFreq_Y" -0.0592724696043011 NA 23
"fBodyGyro_meanFreq_Z" -0.0229424899271505 NA 23
"fBodyAccMag_mean" -0.529029284118011 NA 23
"fBodyAccMag_std" -0.657048917971505 NA 23
"fBodyAccMag_meanFreq" 0.11533518491586 NA 23
"fBodyAccJerkMag_mean" -0.542663319457527 NA 23
"fBodyAccJerkMag_std" -0.583832309145968 NA 23
"fBodyAccJerkMag_meanFreq" 0.202553279152177 NA 23
"fBodyGyroMag_mean" -0.534657191683602 NA 23
"fBodyGyroMag_std" -0.632288527203763 NA 23
"fBodyGyroMag_meanFreq" 0.154723197790323 NA 23
"fBodyGyroJerkMag_mean" -0.584111049810215 NA 23
"fBodyGyroJerkMag_std" -0.593735302105376 NA 23
"fBodyGyroJerkMag_meanFreq" 0.169185024505108 NA 23
"tBodyAcc_mean_X" 0.276767046391076 NA 24
"tBodyAcc_mean_Y" -0.0176822460103885 NA 24
"tBodyAcc_mean_Z" -0.107914503687664 NA 24
"tBodyAcc_std_X" -0.675459176298425 NA 24
"tBodyAcc_std_Y" -0.582490655185302 NA 24
"tBodyAcc_std_Z" -0.636497458900262 NA 24
"tGravityAcc_mean_X" 0.69498126808399 NA 24
"tGravityAcc_mean_Y" 0.0729509702152231 NA 24
"tGravityAcc_mean_Z" 0.0623227714146982 NA 24
"tGravityAcc_std_X" -0.975329699658793 NA 24
"tGravityAcc_std_Y" -0.96089816664042 NA 24
"tGravityAcc_std_Z" -0.955724566194226 NA 24
"tBodyAccJerk_mean_X" 0.0784735003467192 NA 24
"tBodyAccJerk_mean_Y" 0.00396900308574016 NA 24
"tBodyAccJerk_mean_Z" -0.00700960558805774 NA 24
"tBodyAccJerk_std_X" -0.74030054488189 NA 24
"tBodyAccJerk_std_Y" -0.685979796261942 NA 24
"tBodyAccJerk_std_Z" -0.736374232574803 NA 24
"tBodyGyro_mean_X" -0.0212578096847769 NA 24
"tBodyGyro_mean_Y" -0.0782440202677165 NA 24
"tBodyGyro_mean_Z" 0.0841740375981627 NA 24
"tBodyGyro_std_X" -0.776199049939633 NA 24
"tBodyGyro_std_Y" -0.763365457296588 NA 24
"tBodyGyro_std_Z" -0.708251676335958 NA 24
"tBodyGyroJerk_mean_X" -0.0998294248142257 NA 24
"tBodyGyroJerk_mean_Y" -0.0390749421383202 NA 24
"tBodyGyroJerk_mean_Z" -0.0552987683401575 NA 24
"tBodyGyroJerk_std_X" -0.764490030609974 NA 24
"tBodyGyroJerk_std_Y" -0.792718702440945 NA 24
"tBodyGyroJerk_std_Z" -0.796816516614173 NA 24
"tBodyAccMag_mean" -0.620032665162467 NA 24
"tBodyAccMag_std" -0.650862147810236 NA 24
"tGravityAccMag_mean" -0.620032665162467 NA 24
"tGravityAccMag_std" -0.650862147810236 NA 24
"tBodyAccJerkMag_mean" -0.713667423769029 NA 24
"tBodyAccJerkMag_std" -0.689391189346457 NA 24
"tBodyGyroMag_mean" -0.682447212750656 NA 24
"tBodyGyroMag_std" -0.742983126606299 NA 24
"tBodyGyroJerkMag_mean" -0.791646550787402 NA 24
"tBodyGyroJerkMag_std" -0.788997850813648 NA 24
"fBodyAcc_mean_X" -0.707613779580052 NA 24
"fBodyAcc_mean_Y" -0.611509042586877 NA 24
"fBodyAcc_mean_Z" -0.65585899482231 NA 24
"fBodyAcc_std_X" -0.664356691751496 NA 24
"fBodyAcc_std_Y" -0.594676790059055 NA 24
"fBodyAcc_std_Z" -0.655360521446194 NA 24
"fBodyAcc_meanFreq_X" -0.263352298517585 NA 24
"fBodyAcc_meanFreq_Y" -0.0176079240963255 NA 24
"fBodyAcc_meanFreq_Z" 0.0812580797481102 NA 24
"fBodyAccJerk_mean_X" -0.752245372493438 NA 24
"fBodyAccJerk_mean_Y" -0.703641614506562 NA 24
"fBodyAccJerk_mean_Z" -0.719655747391076 NA 24
"fBodyAccJerk_std_X" -0.751378154304462 NA 24
"fBodyAccJerk_std_Y" -0.688280461860892 NA 24
"fBodyAccJerk_std_Z" -0.751628687821522 NA 24
"fBodyAccJerk_meanFreq_X" -0.0570423475325459 NA 24
"fBodyAccJerk_meanFreq_Y" -0.23113163252252 NA 24
"fBodyAccJerk_meanFreq_Z" -0.13977119240315 NA 24
"fBodyGyro_mean_X" -0.722607377748032 NA 24
"fBodyGyro_mean_Y" -0.753710479580053 NA 24
"fBodyGyro_mean_Z" -0.70948857687664 NA 24
"fBodyGyro_std_X" -0.794063529133858 NA 24
"fBodyGyro_std_Y" -0.771969808976378 NA 24
"fBodyGyro_std_Z" -0.735749934304462 NA 24
"fBodyGyro_meanFreq_X" -0.0501078590267979 NA 24
"fBodyGyro_meanFreq_Y" -0.0975347609866142 NA 24
"fBodyGyro_meanFreq_Z" -0.0556407394121785 NA 24
"fBodyAccMag_mean" -0.650121872273806 NA 24
"fBodyAccMag_std" -0.705928425819685 NA 24
"fBodyAccMag_meanFreq" 0.0236300571840945 NA 24
"fBodyAccJerkMag_mean" -0.696845583388451 NA 24
"fBodyAccJerkMag_std" -0.682447145993307 NA 24
"fBodyAccJerkMag_meanFreq" 0.198422013108136 NA 24
"fBodyGyroMag_mean" -0.754131617480315 NA 24
"fBodyGyroMag_std" -0.782076276167979 NA 24
"fBodyGyroMag_meanFreq" 0.0194486014291864 NA 24
"fBodyGyroJerkMag_mean" -0.795019165380577 NA 24
"fBodyGyroJerkMag_std" -0.796157264514436 NA 24
"fBodyGyroJerkMag_meanFreq" 0.161739608926982 NA 24
"tBodyAcc_mean_X" 0.275301467772127 NA 25
"tBodyAcc_mean_Y" -0.0193221769314914 NA 25
"tBodyAcc_mean_Z" -0.10962903098044 NA 25
"tBodyAcc_std_X" -0.716264537547677 NA 25
"tBodyAcc_std_Y" -0.531421035602689 NA 25
"tBodyAcc_std_Z" -0.64709556105868 NA 25
"tGravityAcc_mean_X" 0.672386622127139 NA 25
"tGravityAcc_mean_Y" 0.0471601427530562 NA 25
"tGravityAcc_mean_Z" 0.239226040930391 NA 25
"tGravityAcc_std_X" -0.950017091344743 NA 25
"tGravityAcc_std_Y" -0.901088770963325 NA 25
"tGravityAcc_std_Z" -0.880682330706602 NA 25
"tBodyAccJerk_mean_X" 0.0817657442063814 NA 25
"tBodyAccJerk_mean_Y" 0.00638633884442543 NA 25
"tBodyAccJerk_mean_Z" -0.010346171499489 NA 25
"tBodyAccJerk_std_X" -0.79682335007335 NA 25
"tBodyAccJerk_std_Y" -0.722502919364303 NA 25
"tBodyAccJerk_std_Z" -0.860669382640587 NA 25
"tBodyGyro_mean_X" -0.00298151164792176 NA 25
"tBodyGyro_mean_Y" -0.083900354157824 NA 25
"tBodyGyro_mean_Z" 0.0993606079900489 NA 25
"tBodyGyro_std_X" -0.683131970775061 NA 25
"tBodyGyro_std_Y" -0.752261013276284 NA 25
"tBodyGyro_std_Z" -0.74741022 NA 25
"tBodyGyroJerk_mean_X" -0.108263884562298 NA 25
"tBodyGyroJerk_mean_Y" -0.0389884753435208 NA 25
"tBodyGyroJerk_mean_Z" -0.0555782223647433 NA 25
"tBodyGyroJerk_std_X" -0.768682473178484 NA 25
"tBodyGyroJerk_std_Y" -0.902628080757946 NA 25
"tBodyGyroJerk_std_Z" -0.831848667286064 NA 25
"tBodyAccMag_mean" -0.583377749713936 NA 25
"tBodyAccMag_std" -0.659015505611247 NA 25
"tGravityAccMag_mean" -0.583377749713936 NA 25
"tGravityAccMag_std" -0.659015505611247 NA 25
"tBodyAccJerkMag_mean" -0.783445354474328 NA 25
"tBodyAccJerkMag_std" -0.780451867848411 NA 25
"tBodyGyroMag_mean" -0.625733064258924 NA 25
"tBodyGyroMag_std" -0.68515279467066 NA 25
"tBodyGyroJerkMag_mean" -0.849630706259169 NA 25
"tBodyGyroJerkMag_std" -0.872776184449878 NA 25
"fBodyAcc_mean_X" -0.748416509682152 NA 25
"fBodyAcc_mean_Y" -0.600027697242054 NA 25
"fBodyAcc_mean_Z" -0.738509947579462 NA 25
"fBodyAcc_std_X" -0.705223686579951 NA 25
"fBodyAcc_std_Y" -0.529064652290954 NA 25
"fBodyAcc_std_Z" -0.630224637674572 NA 25
"fBodyAcc_meanFreq_X" -0.306657190525183 NA 25
"fBodyAcc_meanFreq_Y" -0.108650116189389 NA 25
"fBodyAcc_meanFreq_Z" -0.0744502098628851 NA 25
"fBodyAccJerk_mean_X" -0.804144642836186 NA 25
"fBodyAccJerk_mean_Y" -0.740570312249389 NA 25
"fBodyAccJerk_mean_Z" -0.849504849486553 NA 25
"fBodyAccJerk_std_X" -0.807712525721271 NA 25
"fBodyAccJerk_std_Y" -0.721707668572127 NA 25
"fBodyAccJerk_std_Z" -0.870541516210269 NA 25
"fBodyAccJerk_meanFreq_X" -0.110793009529829 NA 25
"fBodyAccJerk_meanFreq_Y" -0.347751351072054 NA 25
"fBodyAccJerk_meanFreq_Z" -0.235707422494548 NA 25
"fBodyGyro_mean_X" -0.672197763601467 NA 25
"fBodyGyro_mean_Y" -0.81313379207824 NA 25
"fBodyGyro_mean_Z" -0.746832213594132 NA 25
"fBodyGyro_std_X" -0.690398481943765 NA 25
"fBodyGyro_std_Y" -0.723584437530562 NA 25
"fBodyGyro_std_Z" -0.771208929095355 NA 25
"fBodyGyro_meanFreq_X" -0.207601176327873 NA 25
"fBodyGyro_meanFreq_Y" -0.349146931885306 NA 25
"fBodyGyro_meanFreq_Z" -0.135139739853178 NA 25
"fBodyAccMag_mean" -0.69501971 NA 25
"fBodyAccMag_std" -0.695367928718826 NA 25
"fBodyAccMag_meanFreq" -0.0426423613907335 NA 25
"fBodyAccJerkMag_mean" -0.779190075892421 NA 25
"fBodyAccJerkMag_std" -0.783547229755501 NA 25
"fBodyAccJerkMag_meanFreq" 0.168222731255721 NA 25
"fBodyGyroMag_mean" -0.754236109755501 NA 25
"fBodyGyroMag_std" -0.697213120366748 NA 25
"fBodyGyroMag_meanFreq" -0.220820330447482 NA 25
"fBodyGyroJerkMag_mean" -0.875970674743276 NA 25
"fBodyGyroJerkMag_std" -0.877714953691932 NA 25
"fBodyGyroJerkMag_meanFreq" 0.0471482866507579 NA 25
"tBodyAcc_mean_X" 0.2730365808625 NA 26
"tBodyAcc_mean_Y" -0.0161687277463495 NA 26
"tBodyAcc_mean_Z" -0.107637894928571 NA 26
"tBodyAcc_std_X" -0.623101031168367 NA 26
"tBodyAcc_std_Y" -0.585967142418112 NA 26
"tBodyAcc_std_Z" -0.70498062744898 NA 26
"tGravityAcc_mean_X" 0.615123534668367 NA 26
"tGravityAcc_mean_Y" 0.10870478277551 NA 26
"tGravityAcc_mean_Z" 0.234107010472449 NA 26
"tGravityAcc_std_X" -0.96781789994898 NA 26
"tGravityAcc_std_Y" -0.959713562227041 NA 26
"tGravityAcc_std_Z" -0.955643363545918 NA 26
"tBodyAccJerk_mean_X" 0.0808743261341837 NA 26
"tBodyAccJerk_mean_Y" 0.00767709978181122 NA 26
"tBodyAccJerk_mean_Z" -0.00724891943768878 NA 26
"tBodyAccJerk_std_X" -0.682815652993112 NA 26
"tBodyAccJerk_std_Y" -0.678386582086227 NA 26
"tBodyAccJerk_std_Z" -0.778349460841837 NA 26
"tBodyGyro_mean_X" -0.020659932105102 NA 26
"tBodyGyro_mean_Y" -0.0827415060904082 NA 26
"tBodyGyro_mean_Z" 0.0917853294044643 NA 26
"tBodyGyro_std_X" -0.766673970339286 NA 26
"tBodyGyro_std_Y" -0.800675471045918 NA 26
"tBodyGyro_std_Z" -0.703347205619898 NA 26
"tBodyGyroJerk_mean_X" -0.0988125627461224 NA 26
"tBodyGyroJerk_mean_Y" -0.040476400288852 NA 26
"tBodyGyroJerk_mean_Z" -0.0558282743354031 NA 26
"tBodyGyroJerk_std_X" -0.732321370690816 NA 26
"tBodyGyroJerk_std_Y" -0.836112175331633 NA 26
"tBodyGyroJerk_std_Z" -0.773101524821429 NA 26
"tBodyAccMag_mean" -0.600932264175765 NA 26
"tBodyAccMag_std" -0.620355788665816 NA 26
"tGravityAccMag_mean" -0.600932264175765 NA 26
"tGravityAccMag_std" -0.620355788665816 NA 26
"tBodyAccJerkMag_mean" -0.694917859209184 NA 26
"tBodyAccJerkMag_std" -0.677426336392347 NA 26
"tBodyGyroMag_mean" -0.694597662936224 NA 26
"tBodyGyroMag_std" -0.751833690215051 NA 26
"tBodyGyroJerkMag_mean" -0.798325916709184 NA 26
"tBodyGyroJerkMag_std" -0.818279112908163 NA 26
"fBodyAcc_mean_X" -0.65109030186199 NA 26
"fBodyAcc_mean_Y" -0.610425833240306 NA 26
"fBodyAcc_mean_Z" -0.724046087155612 NA 26
"fBodyAcc_std_X" -0.61349959767602 NA 26
"fBodyAcc_std_Y" -0.600274809826275 NA 26
"fBodyAcc_std_Z" -0.718490475765306 NA 26
"fBodyAcc_meanFreq_X" -0.222545825808673 NA 26
"fBodyAcc_meanFreq_Y" 0.0360382137913265 NA 26
"fBodyAcc_meanFreq_Z" 0.142429401875406 NA 26
"fBodyAccJerk_mean_X" -0.699413168295663 NA 26
"fBodyAccJerk_mean_Y" -0.696726473912755 NA 26
"fBodyAccJerk_mean_Z" -0.76956529125 NA 26
"fBodyAccJerk_std_X" -0.694314518927551 NA 26
"fBodyAccJerk_std_Y" -0.6803580612 NA 26
"fBodyAccJerk_std_Z" -0.78604912494898 NA 26
"fBodyAccJerk_meanFreq_X" -0.0238396622303571 NA 26
"fBodyAccJerk_meanFreq_Y" -0.168914575347832 NA 26
"fBodyAccJerk_meanFreq_Z" -0.0850462848380867 NA 26
"fBodyGyro_mean_X" -0.703109561068878 NA 26
"fBodyGyro_mean_Y" -0.799353075357143 NA 26
"fBodyGyro_mean_Z" -0.689404846813776 NA 26
"fBodyGyro_std_X" -0.78740310059949 NA 26
"fBodyGyro_std_Y" -0.803635337372449 NA 26
"fBodyGyro_std_Z" -0.735942384438775 NA 26
"fBodyGyro_meanFreq_X" -0.0167778610493112 NA 26
"fBodyGyro_meanFreq_Y" -0.0997774465610969 NA 26
"fBodyGyro_meanFreq_Z" 0.00293652401732143 NA 26
"fBodyAccMag_mean" -0.6317569828625 NA 26
"fBodyAccMag_std" -0.673917799546684 NA 26
"fBodyAccMag_meanFreq" 0.0883286687093878 NA 26
"fBodyAccJerkMag_mean" -0.679278323637755 NA 26
"fBodyAccJerkMag_std" -0.678025758312755 NA 26
"fBodyAccJerkMag_meanFreq" 0.180460663889796 NA 26
"fBodyGyroMag_mean" -0.770504884821429 NA 26
"fBodyGyroMag_std" -0.782624320831633 NA 26
"fBodyGyroMag_meanFreq" -0.0121587278753342 NA 26
"fBodyGyroJerkMag_mean" -0.823865297193878 NA 26
"fBodyGyroJerkMag_std" -0.823991408418367 NA 26
"fBodyGyroJerkMag_meanFreq" 0.147533706980564 NA 26
"tBodyAcc_mean_X" 0.277264567074468 NA 27
"tBodyAcc_mean_Y" -0.0167969215592152 NA 27
"tBodyAcc_mean_Z" -0.110848300413564 NA 27
"tBodyAcc_std_X" -0.660976085218085 NA 27
"tBodyAcc_std_Y" -0.630460488658511 NA 27
"tBodyAcc_std_Z" -0.68321532587766 NA 27
"tGravityAcc_mean_X" 0.627230079867021 NA 27
"tGravityAcc_mean_Y" 0.032242387143617 NA 27
"tGravityAcc_mean_Z" 0.14116869604876 NA 27
"tGravityAcc_std_X" -0.974620173404255 NA 27
"tGravityAcc_std_Y" -0.972505174787234 NA 27
"tGravityAcc_std_Z" -0.959200394414894 NA 27
"tBodyAccJerk_mean_X" 0.0768320396617021 NA 27
"tBodyAccJerk_mean_Y" 0.00617714992829521 NA 27
"tBodyAccJerk_mean_Z" -0.00495000607441489 NA 27
"tBodyAccJerk_std_X" -0.700549974357447 NA 27
"tBodyAccJerk_std_Y" -0.674792293475665 NA 27
"tBodyAccJerk_std_Z" -0.783632076781915 NA 27
"tBodyGyro_mean_X" -0.0608887602789628 NA 27
"tBodyGyro_mean_Y" -0.0552177945716489 NA 27
"tBodyGyro_mean_Z" 0.108947089653191 NA 27
"tBodyGyro_std_X" -0.795853557018617 NA 27
"tBodyGyro_std_Y" -0.802048718989362 NA 27
"tBodyGyro_std_Z" -0.674128512103723 NA 27
"tBodyGyroJerk_mean_X" -0.0893066039356303 NA 27
"tBodyGyroJerk_mean_Y" -0.0450414487725798 NA 27
"tBodyGyroJerk_mean_Z" -0.0586254676047872 NA 27
"tBodyGyroJerk_std_X" -0.8210758325 NA 27
"tBodyGyroJerk_std_Y" -0.837320211489362 NA 27
"tBodyGyroJerk_std_Z" -0.782945588829787 NA 27
"tBodyAccMag_mean" -0.627947737417819 NA 27
"tBodyAccMag_std" -0.677874152031915 NA 27
"tGravityAccMag_mean" -0.627947737417819 NA 27
"tGravityAccMag_std" -0.677874152031915 NA 27
"tBodyAccJerkMag_mean" -0.70180744799867 NA 27
"tBodyAccJerkMag_std" -0.696003354282979 NA 27
"tBodyGyroMag_mean" -0.694016019806117 NA 27
"tBodyGyroMag_std" -0.754713306440957 NA 27
"tBodyGyroJerkMag_mean" -0.823067662473404 NA 27
"tBodyGyroJerkMag_std" -0.837212879564096 NA 27
"fBodyAcc_mean_X" -0.681454795855319 NA 27
"fBodyAcc_mean_Y" -0.641267840429521 NA 27
"fBodyAcc_mean_Z" -0.715482857547872 NA 27
"fBodyAcc_std_X" -0.654659392263298 NA 27
"fBodyAcc_std_Y" -0.649506674776596 NA 27
"fBodyAcc_std_Z" -0.692130765962766 NA 27
"fBodyAcc_meanFreq_X" -0.170304284611436 NA 27
"fBodyAcc_meanFreq_Y" 0.0959656106490425 NA 27
"fBodyAcc_meanFreq_Z" 0.133213659481649 NA 27
"fBodyAccJerk_mean_X" -0.714554678365692 NA 27
"fBodyAccJerk_mean_Y" -0.694509658473138 NA 27
"fBodyAccJerk_mean_Z" -0.76857445225266 NA 27
"fBodyAccJerk_std_X" -0.712857956529255 NA 27
"fBodyAccJerk_std_Y" -0.675744794384308 NA 27
"fBodyAccJerk_std_Z" -0.797303408218085 NA 27
"fBodyAccJerk_meanFreq_X" -0.010461749626117 NA 27
"fBodyAccJerk_meanFreq_Y" -0.115922114097074 NA 27
"fBodyAccJerk_meanFreq_Z" -0.0681591510367021 NA 27
"fBodyGyro_mean_X" -0.768505711292553 NA 27
"fBodyGyro_mean_Y" -0.795433953608777 NA 27
"fBodyGyro_mean_Z" -0.702788513114362 NA 27
"fBodyGyro_std_X" -0.806288410297872 NA 27
"fBodyGyro_std_Y" -0.808791849202128 NA 27
"fBodyGyro_std_Z" -0.697147299066489 NA 27
"fBodyGyro_meanFreq_X" -0.089165360111383 NA 27
"fBodyGyro_meanFreq_Y" -0.0526592695792021 NA 27
"fBodyGyro_meanFreq_Z" -0.00708333609679521 NA 27
"fBodyAccMag_mean" -0.667185803946808 NA 27
"fBodyAccMag_std" -0.734883056953989 NA 27
"fBodyAccMag_meanFreq" 0.191781299814787 NA 27
"fBodyAccJerkMag_mean" -0.688572791044947 NA 27
"fBodyAccJerkMag_std" -0.707531366315426 NA 27
"fBodyAccJerkMag_meanFreq" 0.246742199214894 NA 27
"fBodyGyroMag_mean" -0.785953610106383 NA 27
"fBodyGyroMag_std" -0.777810418832447 NA 27
"fBodyGyroMag_meanFreq" 0.0114867378614096 NA 27
"fBodyGyroJerkMag_mean" -0.837585999827128 NA 27
"fBodyGyroJerkMag_std" -0.848260021656915 NA 27
"fBodyGyroJerkMag_meanFreq" 0.203684998121436 NA 27
"tBodyAcc_mean_X" 0.277532554764398 NA 28
"tBodyAcc_mean_Y" -0.0191721442063089 NA 28
"tBodyAcc_mean_Z" -0.109710873104188 NA 28
"tBodyAcc_std_X" -0.649040391307853 NA 28
"tBodyAcc_std_Y" -0.573651895933508 NA 28
"tBodyAcc_std_Z" -0.685821415026178 NA 28
"tGravityAcc_mean_X" 0.62376789513089 NA 28
"tGravityAcc_mean_Y" -0.14757775521466 NA 28
"tGravityAcc_mean_Z" -0.0469931021049738 NA 28
"tGravityAcc_std_X" -0.973873328062827 NA 28
"tGravityAcc_std_Y" -0.960365626256545 NA 28
"tGravityAcc_std_Z" -0.946225637251309 NA 28
"tBodyAccJerk_mean_X" 0.0807263062382199 NA 28
"tBodyAccJerk_mean_Y" 0.0138224436546073 NA 28
"tBodyAccJerk_mean_Z" 0.000824208324801046 NA 28
"tBodyAccJerk_std_X" -0.680813725392147 NA 28
"tBodyAccJerk_std_Y" -0.651619848945026 NA 28
"tBodyAccJerk_std_Z" -0.800870581884817 NA 28
"tBodyGyro_mean_X" -0.064496354556466 NA 28
"tBodyGyro_mean_Y" -0.0471474023101021 NA 28
"tBodyGyro_mean_Z" 0.100840281329581 NA 28
"tBodyGyro_std_X" -0.740276591873298 NA 28
"tBodyGyro_std_Y" -0.741285540196335 NA 28
"tBodyGyro_std_Z" -0.669789662889791 NA 28
"tBodyGyroJerk_mean_X" -0.0881213551172775 NA 28
"tBodyGyroJerk_mean_Y" -0.0447972595862042 NA 28
"tBodyGyroJerk_mean_Z" -0.0607680707408115 NA 28
"tBodyGyroJerk_std_X" -0.720515676293194 NA 28
"tBodyGyroJerk_std_Y" -0.825038783246073 NA 28
"tBodyGyroJerk_std_Z" -0.769755981125654 NA 28
"tBodyAccMag_mean" -0.610030902501309 NA 28
"tBodyAccMag_std" -0.635821226515969 NA 28
"tGravityAccMag_mean" -0.610030902501309 NA 28
"tGravityAccMag_std" -0.635821226515969 NA 28
"tBodyAccJerkMag_mean" -0.689429387759162 NA 28
"tBodyAccJerkMag_std" -0.687703433627487 NA 28
"tBodyGyroMag_mean" -0.648538641430367 NA 28
"tBodyGyroMag_std" -0.710956808836911 NA 28
"tBodyGyroJerkMag_mean" -0.78929494326178 NA 28
"tBodyGyroJerkMag_std" -0.805738383010471 NA 28
"fBodyAcc_mean_X" -0.654156519193717 NA 28
"fBodyAcc_mean_Y" -0.584932500113874 NA 28
"fBodyAcc_mean_Z" -0.715134474431937 NA 28
"fBodyAcc_std_X" -0.647807192984293 NA 28
"fBodyAcc_std_Y" -0.595110472615916 NA 28
"fBodyAcc_std_Z" -0.695767279528796 NA 28
"fBodyAcc_meanFreq_X" -0.217894722988743 NA 28
"fBodyAcc_meanFreq_Y" -0.0652270030997382 NA 28
"fBodyAcc_meanFreq_Z" 0.0189878861753927 NA 28
"fBodyAccJerk_mean_X" -0.686723799059424 NA 28
"fBodyAccJerk_mean_Y" -0.670718095926963 NA 28
"fBodyAccJerk_mean_Z" -0.779061720358639 NA 28
"fBodyAccJerk_std_X" -0.704073382410995 NA 28
"fBodyAccJerk_std_Y" -0.654855915271466 NA 28
"fBodyAccJerk_std_Z" -0.821715494424084 NA 28
"fBodyAccJerk_meanFreq_X" -0.034209736104712 NA 28
"fBodyAccJerk_meanFreq_Y" -0.277563092237149 NA 28
"fBodyAccJerk_meanFreq_Z" -0.126061027159817 NA 28
"fBodyGyro_mean_X" -0.674356656020942 NA 28
"fBodyGyro_mean_Y" -0.747067907931937 NA 28
"fBodyGyro_mean_Z" -0.673513886890838 NA 28
"fBodyGyro_std_X" -0.762030978010471 NA 28
"fBodyGyro_std_Y" -0.740819453429319 NA 28
"fBodyGyro_std_Z" -0.700291282881152 NA 28
"fBodyGyro_meanFreq_X" -0.151644339683717 NA 28
"fBodyGyro_meanFreq_Y" -0.270613215077225 NA 28
"fBodyGyro_meanFreq_Z" -0.0896917400047906 NA 28
"fBodyAccMag_mean" -0.628763247405236 NA 28
"fBodyAccMag_std" -0.696993999667801 NA 28
"fBodyAccMag_meanFreq" 0.0179948502780366 NA 28
"fBodyAccJerkMag_mean" -0.675428720467801 NA 28
"fBodyAccJerkMag_std" -0.706415829342932 NA 28
"fBodyAccJerkMag_meanFreq" 0.173610396659424 NA 28
"fBodyGyroMag_mean" -0.73790809206911 NA 28
"fBodyGyroMag_std" -0.743784612693717 NA 28
"fBodyGyroMag_meanFreq" -0.122999827523272 NA 28
"fBodyGyroJerkMag_mean" -0.806882151753927 NA 28
"fBodyGyroJerkMag_std" -0.818448508376963 NA 28
"fBodyGyroJerkMag_meanFreq" -0.00200923842099476 NA 28
"tBodyAcc_mean_X" 0.279111521944767 NA 29
"tBodyAcc_mean_Y" -0.018471953048314 NA 29
"tBodyAcc_mean_Z" -0.108675612269477 NA 29
"tBodyAcc_std_X" -0.574295395364826 NA 29
"tBodyAcc_std_Y" -0.598400275636657 NA 29
"tBodyAcc_std_Z" -0.606461283926453 NA 29
"tGravityAcc_mean_X" 0.683067625610465 NA 29
"tGravityAcc_mean_Y" 0.115489757911628 NA 29
"tGravityAcc_mean_Z" 0.208215370043721 NA 29
"tGravityAcc_std_X" -0.973282885843023 NA 29
"tGravityAcc_std_Y" -0.964643161017442 NA 29
"tGravityAcc_std_Z" -0.941621790232558 NA 29
"tBodyAccJerk_mean_X" 0.0788382324713372 NA 29
"tBodyAccJerk_mean_Y" 0.00900161248883721 NA 29
"tBodyAccJerk_mean_Z" -0.00355290542467733 NA 29
"tBodyAccJerk_std_X" -0.623456414216366 NA 29
"tBodyAccJerk_std_Y" -0.635499779848779 NA 29
"tBodyAccJerk_std_Z" -0.793746797790698 NA 29
"tBodyGyro_mean_X" -0.0101831910869331 NA 29
"tBodyGyro_mean_Y" -0.0882883296441861 NA 29
"tBodyGyro_mean_Z" 0.0881626266546221 NA 29
"tBodyGyro_std_X" -0.73469927369157 NA 29
"tBodyGyro_std_Y" -0.634569173421512 NA 29
"tBodyGyro_std_Z" -0.713864583982558 NA 29
"tBodyGyroJerk_mean_X" -0.100707751809855 NA 29
"tBodyGyroJerk_mean_Y" -0.0464322029527616 NA 29
"tBodyGyroJerk_mean_Z" -0.052785999031686 NA 29
"tBodyGyroJerk_std_X" -0.736117664139535 NA 29
"tBodyGyroJerk_std_Y" -0.853639613139535 NA 29
"tBodyGyroJerk_std_Z" -0.770221314302326 NA 29
